seed,design,N,alpha,x,n,estimator,pilot_rule,mu_hat,variance,rel_sd,ci_low,ci_high,rho_squared,runtime_seconds,centering_status,run_id,config_hash,git_hash,code_version,run_timestamp
159479998,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04183265574998666,0.00011232315886695432,0.003608242835775898,0.041536814120639635,0.04212849737933368,0.7068807226072158,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2631693145,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04078643078720548,0.00018741593103174266,0.004780398382413436,0.04040428604932498,0.04116857552508598,0.004166021907484312,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2631693145,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.040809730149587685,0.00018904782986896616,0.00479842449580752,0.040425925280940335,0.041193535018235035,0.0056213715937979795,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2631693145,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04296312191386151,9.853894396733085e-05,0.0032906724888275827,0.04268602698153994,0.04324021684618307,0.7807794644897003,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
291371374,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04056003286382454,0.0001713969825360253,0.004597056358212527,0.040194584335497135,0.04092548139215195,0.003318258125767695,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
291371374,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.021258716982231626,0.13269762201315818,0.2440456439939151,0.01109023317217161,0.031427200792291644,0.7780043929879438,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
291371374,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04078258527006672,8.142131120725161e-05,0.003151162745808682,0.04053070527427943,0.04103446526585401,0.6991813412056959,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2191436960,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04091497003804702,0.0001783177693391763,0.00464827286455162,0.04054221635544495,0.04128772372064909,0.0033001740771944595,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2191436960,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.04043126592781392,0.00017857732286553747,0.00470730517721492,0.04005824105980959,0.040804290795818245,0.16498299292360113,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2191436960,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04034812800671732,0.00010075485799337102,0.003543122337674147,0.04006793478232526,0.04062832123110938,0.23463884220408837,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1490328448,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04079212520664279,0.00018806456542104383,0.0047879950832449385,0.040409319750860075,0.04117493066242551,0.0002971415728585843,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1490328448,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.04091030273854543,0.00136482531632149,0.012861226357832907,0.03987905462709939,0.04194155084999147,0.19064376601028946,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1490328448,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04074378637611813,0.00012289645716973913,0.0038751171460303536,0.040434333649935705,0.04105323910230055,0.6498377597099961,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3867926132,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04102552333606615,0.0002317543953523138,0.005284895452237446,0.04060057256543907,0.041450474106693225,2.3695853118422002e-05,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3867926132,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.02516050493670799,0.11970619158661021,0.19584635580077275,0.015502599730398822,0.034818410143017155,0.8230465313738851,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3867926132,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.039530111867846315,0.00011945203672819302,0.003937724035613742,0.039225026477565234,0.0398351972581274,0.5446423848007729,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1854907919,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04100735324259748,0.00018861407711161674,0.004769818487241488,0.04062398892918175,0.04139071755601321,0.0059347545604121615,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1854907919,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.028938448960564047,0.07582356253964637,0.13551999690797445,0.02125198271701226,0.03662491520411583,0.7246875449017842,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1854907919,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04081311954005151,0.0001036043971464989,0.0035519418168334974,0.040528991742161735,0.04109724733794129,0.6178867043607289,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2162699861,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04088488196115734,0.00019172833424579183,0.004823440678335706,0.04049836569016545,0.04127139823214923,0.003104284689225817,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2162699861,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.040393912166210966,0.00019254944705729708,0.004892510444544594,0.04000656911500958,0.040781255217412354,0.2130987980598396,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2162699861,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04111756213741188,0.00011129038436603936,0.0036540796033181244,0.04082308373213792,0.04141204054268583,0.2880314484733126,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3506334233,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04048666841123215,0.000165598098000741,0.004526809011302123,0.04012745519779346,0.040845881624670836,0.010495627247899486,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3506334233,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.033995836885673765,0.03601113572673869,0.07950038151331398,0.02869867749954927,0.03929299627179826,0.7769435408129814,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
